,Video_ID,Title,Published_Date,View_count,Like_count,Comment_count,Duration,Defintion,Caption,Month,Year,Weekday,LikeRatio,Videos_with_Mill,url
297,6RGq6WM5WBg,OnePlus 6T Durability Test! - Scratch Burn and BEND Tested!,2018-10-29,1982462,54426,6402,PT6M45S,hd,true,10,2018,Monday,2.75,1,https://www.youtube.com/watch?v=6RGq6WM5WBg
298,PM4qzEL5iYE,iPhone XR Teardown! - How to open the colored iPhone?,2018-10-28,1789336,36354,2839,PT5M38S,hd,true,10,2018,Sunday,2.03,1,https://www.youtube.com/watch?v=PM4qzEL5iYE
299,deNqaM2RnoU,iPhone XR Durability Test - is the &#39;cheap&#39; iPhone weak?,2018-10-26,6248348,113840,19270,PT6M52S,hd,true,10,2018,Friday,1.82,1,https://www.youtube.com/watch?v=deNqaM2RnoU
300,Xg0RXqBz6mQ,Pixel 3 XL Teardown - Can the scratches be removed?,2018-10-24,997153,24209,2095,PT9M13S,hd,false,10,2018,Wednesday,2.43,0,https://www.youtube.com/watch?v=Xg0RXqBz6mQ
301,UlY4TnCdL0s,Totally Clear Pixel 3! - Transparent Edition!!,2018-10-22,3039222,92130,4457,PT5M41S,hd,true,10,2018,Monday,3.03,1,https://www.youtube.com/watch?v=UlY4TnCdL0s
302,sD1nfDauiaI,Pixel 3 XL Durability Test - Does the back glass Scratch?!,2018-10-19,2062340,50043,4815,PT7M17S,hd,true,10,2018,Friday,2.43,1,https://www.youtube.com/watch?v=sD1nfDauiaI
303,H3_mVryqXpU,Homemade Off Road Electric Wheelchair - She had NO Idea!,2018-10-17,11495372,285230,30437,PT7M57S,hd,true,10,2018,Wednesday,2.48,1,https://www.youtube.com/watch?v=H3_mVryqXpU
304,fKaCnjPziWM,Mi 8 Explorer Edition Durability Test - Is it FAKE?!,2018-09-30,2491814,57686,4512,PT7M2S,hd,true,9,2018,Sunday,2.32,1,https://www.youtube.com/watch?v=fKaCnjPziWM
305,WKayUI0sppQ,New iPhone Xs DROP Test!!  -  I was wrong...,2018-09-27,4548313,94483,13736,PT11M10S,hd,true,9,2018,Thursday,2.08,1,https://www.youtube.com/watch?v=WKayUI0sppQ
306,TCrAqS-WRqk,iPhone Xs Max Teardown - Is there any Thermal Cooling?,2018-09-24,8140801,132654,13012,PT10M1S,hd,true,9,2018,Monday,1.63,1,https://www.youtube.com/watch?v=TCrAqS-WRqk
307,oT6VL4x-rHY,iPhone Xs MAX Durability Test - How weak is the big iPhone?,2018-09-21,10224557,198293,28317,PT7M30S,hd,true,9,2018,Friday,1.94,1,https://www.youtube.com/watch?v=oT6VL4x-rHY
308,IXLvNrUTUYw,Pocophone F1 Durability Test - Can &#39;Cheap&#39; also be &#39;Durable&#39;?,2018-09-14,2913450,83993,6456,PT5M35S,hd,true,9,2018,Friday,2.88,1,https://www.youtube.com/watch?v=IXLvNrUTUYw
309,FnYEn4n68iU,How to Get Rid of Bixby... Forever!,2018-09-11,1444266,36667,3596,PT5M37S,hd,true,9,2018,Tuesday,2.54,1,https://www.youtube.com/watch?v=FnYEn4n68iU
310,P4Wtm3h4LdE,Note 5 Pro Durability Test! - Scratch Burn and BEND tested!,2018-09-08,1685835,42900,5632,PT5M29S,hd,true,9,2018,Saturday,2.54,1,https://www.youtube.com/watch?v=P4Wtm3h4LdE
311,HDrv4qMpClw,First look inside the Electric Mercedes! - Should Tesla Be Worried?,2018-09-06,1010012,19737,3344,PT10M2S,hd,true,9,2018,Thursday,1.95,1,https://www.youtube.com/watch?v=HDrv4qMpClw
312,4fYF6fjU_3g,Tesla makes a WIRELESS charger?! - Teardown,2018-09-03,751094,21481,1820,PT4M35S,hd,true,9,2018,Monday,2.86,0,https://www.youtube.com/watch?v=4fYF6fjU_3g
313,ULo9WBeZiuo,I found a Wrecked WWII Bomber! - Mavic 2 Pro Test,2018-08-28,701512,19342,1324,PT6M50S,hd,true,8,2018,Tuesday,2.76,0,https://www.youtube.com/watch?v=ULo9WBeZiuo
314,RsAZ62xlzSw,Exploring Toxic Ruins with a Mavic ZOOM!!,2018-08-23,292080,11669,980,PT5M41S,hd,true,8,2018,Thursday,4.0,0,https://www.youtube.com/watch?v=RsAZ62xlzSw
315,L5eSaFIIUpM,Samsung Note 9 Teardown! - Is there Water inside?,2018-08-21,4852537,81256,5845,PT8M10S,hd,true,8,2018,Tuesday,1.67,1,https://www.youtube.com/watch?v=L5eSaFIIUpM
316,sfwkl3Qegtg,Samsung Note 9 Durability Test! - Bixby is not Secure...,2018-08-20,4168233,84527,11799,PT6M33S,hd,true,8,2018,Monday,2.03,1,https://www.youtube.com/watch?v=sfwkl3Qegtg
317,7n77pvJuv8o,Tesla Teardown! - Install a Tow Hitch on a Model 3!,2018-08-18,585166,14276,1063,PT10M23S,hd,true,8,2018,Saturday,2.44,0,https://www.youtube.com/watch?v=7n77pvJuv8o
318,gf1-b1l0qi8,Vivo Nex S Teardown - Battle of the Pop Up Cameras!,2018-08-10,923901,30925,3201,PT8M36S,hd,true,8,2018,Friday,3.35,0,https://www.youtube.com/watch?v=gf1-b1l0qi8
319,K2MrpXKZ2ow,A Phone you can SHAVE with?! - Durability Test,2018-08-06,1552865,36488,3002,PT7M23S,hd,true,8,2018,Monday,2.35,1,https://www.youtube.com/watch?v=K2MrpXKZ2ow
320,TPVODT14ojM,World&#39;s SMALLEST Cell Phone - Durability Tested!!,2018-08-02,5043008,111397,9058,PT6M10S,hd,true,8,2018,Thursday,2.21,1,https://www.youtube.com/watch?v=TPVODT14ojM
321,vFpmTAigi7M,BlackBerry KEY2 - Does the screen fall off?,2018-07-23,1819399,40785,2289,PT6M47S,hd,true,7,2018,Monday,2.24,1,https://www.youtube.com/watch?v=vFpmTAigi7M
322,H-lIsNoM39w,Vivo Nex S - CLEAR Edition! - Hidden Camera Exposed,2018-07-16,3268756,79429,3548,PT5M6S,hd,true,7,2018,Monday,2.43,1,https://www.youtube.com/watch?v=H-lIsNoM39w
323,81HcOpc0fiA,LG G7 Teardown! - I ThinQ its beautiful...,2018-07-11,1752668,37806,2543,PT6M48S,hd,true,7,2018,Wednesday,2.16,1,https://www.youtube.com/watch?v=81HcOpc0fiA
324,sTNQnVOCdEk,"LG G7 ThinQ Durability Test! - Scratch, Burn, BEND tested!",2018-07-09,937906,25505,2350,PT4M32S,hd,true,7,2018,Monday,2.72,0,https://www.youtube.com/watch?v=sTNQnVOCdEk
325,i3V0RxGESo4,HTC U12 Plus Teardown - Can the &#39;buttons&#39; be fixed?,2018-07-06,554988,13900,1184,PT6M8S,hd,true,7,2018,Friday,2.5,0,https://www.youtube.com/watch?v=i3V0RxGESo4
326,06aNfvIIl8o,HTC U12 PLUS Durability Test! A Clear Phone w/ No Buttons...,2018-06-30,1272411,24306,2101,PT6M28S,hd,true,6,2018,Saturday,1.91,1,https://www.youtube.com/watch?v=06aNfvIIl8o
327,Awv0Rs79Mvs,Worlds SMALLEST Rugged Smartphone - Durability Test!,2018-06-22,2335393,46378,3206,PT4M25S,hd,true,6,2018,Friday,1.99,1,https://www.youtube.com/watch?v=Awv0Rs79Mvs
328,0-sZVJbUzqo,Exploring a Plane Wreck - UNDER WATER! (World War 2),2018-06-19,1003048,19396,1141,PT7M41S,hd,true,6,2018,Tuesday,1.93,1,https://www.youtube.com/watch?v=0-sZVJbUzqo
329,VnRduGRQ1fQ,Nokia 6.1 Durability Test! Scratch BURN and BEND tested!,2018-06-14,809542,19080,2212,PT4M38S,hd,true,6,2018,Thursday,2.36,0,https://www.youtube.com/watch?v=VnRduGRQ1fQ
330,PUJ1qMHol4I,What does Corroded Glass *REALLY* look like? - Giveaway!,2018-06-09,604450,23534,5272,PT4M21S,hd,true,6,2018,Saturday,3.89,0,https://www.youtube.com/watch?v=PUJ1qMHol4I
331,0IoEuuyciVs,Nokia 7 PLUS Durability Test - is the &#39;Ceramic Feel&#39; for real?,2018-06-04,1049739,28319,3704,PT4M55S,hd,true,6,2018,Monday,2.7,1,https://www.youtube.com/watch?v=0IoEuuyciVs
332,RxM55DNS9CE,DO NOT buy this $100 Smart Lock...,2018-06-01,6277515,135427,5992,PT6M9S,hd,true,6,2018,Friday,2.16,1,https://www.youtube.com/watch?v=RxM55DNS9CE
333,5Z47gXtbXjw,OnePlus 6 Teardown! - How Water Proof is it really?,2018-05-29,1477140,24968,1458,PT6M10S,hd,true,5,2018,Tuesday,1.69,1,https://www.youtube.com/watch?v=5Z47gXtbXjw
334,xGcNccfpacE,Can we make a CLEAR Pixel 2 XL? - How to fix the Black Glass,2018-05-25,2119901,42380,1916,PT4M34S,hd,true,5,2018,Friday,2.0,1,https://www.youtube.com/watch?v=xGcNccfpacE
335,OhfzXeLu55k,Triple Camera P20 PRO Teardown â€“ Are they all stabilized?,2018-05-18,1974348,30019,1668,PT6M33S,hd,true,5,2018,Friday,1.52,1,https://www.youtube.com/watch?v=OhfzXeLu55k
336,U4d7430ccE4,"OnePlus 6 Durability Test! - Scratch, Burn, and BEND tested",2018-05-16,1859855,44086,3865,PT4M58S,hd,true,5,2018,Wednesday,2.37,1,https://www.youtube.com/watch?v=U4d7430ccE4
337,4g52041zGOY,LUXURY OFF ROAD - How much can this Mercedes handle?,2018-05-14,2539313,39677,2990,PT11M5S,hd,true,5,2018,Monday,1.56,1,https://www.youtube.com/watch?v=4g52041zGOY
338,lTfJAN3oz4o,Sony Xperia XZ2 Durability Test - Scratch and BEND tested!,2018-05-10,992450,24417,2482,PT4M10S,hd,true,5,2018,Thursday,2.46,0,https://www.youtube.com/watch?v=lTfJAN3oz4o
339,ax2qnnS-LmQ,"Huawei P20 Pro Durability Test! - Scratch, Burn, BEND TESTED",2018-04-30,3259085,40639,4867,PT6M14S,hd,true,4,2018,Monday,1.25,1,https://www.youtube.com/watch?v=ax2qnnS-LmQ
340,w9nO8h4zkLY,The LG gram 2018 has a few new tricks...,2018-04-26,937675,22352,1927,PT5M22S,hd,true,4,2018,Thursday,2.38,0,https://www.youtube.com/watch?v=w9nO8h4zkLY
341,ZMKDoQ3qk7k,iPhone Back Glass Fix The &#39;EASY&#39; Way - Plus Clear Mod,2018-04-24,7308701,94519,7115,PT11M24S,hd,true,4,2018,Tuesday,1.29,1,https://www.youtube.com/watch?v=ZMKDoQ3qk7k
342,XmxhVNabrD0,TACOMA TEARDOWN - Lifting my new truck!!,2018-04-05,1300954,29826,2420,PT18M11S,hd,true,4,2018,Thursday,2.29,1,https://www.youtube.com/watch?v=XmxhVNabrD0
343,6bwRk9E34bs,How many screens can Smartphones have? - Teardown Axon M,2018-04-03,519595,13884,896,PT6M28S,hd,true,4,2018,Tuesday,2.67,0,https://www.youtube.com/watch?v=6bwRk9E34bs
344,BbCJ1DiJ_Cs,Crashed My Truck &amp; Do I have a Girlfriend?! - AskJerryRig #4,2018-03-23,1504689,45477,4518,PT8M53S,hd,true,3,2018,Friday,3.02,1,https://www.youtube.com/watch?v=BbCJ1DiJ_Cs
345,Y9UulQbxSYs,Galaxy S9 Teardown - Variable Aperture Camera lens Revealed!,2018-03-13,1487279,35375,2410,PT7M14S,hd,true,3,2018,Tuesday,2.38,1,https://www.youtube.com/watch?v=Y9UulQbxSYs
346,HJYqgZDmsZo,Galaxy S9 Durability Test! - Upgraded Aluminum?!,2018-03-10,3022469,58580,5588,PT6M43S,hd,true,3,2018,Saturday,1.94,1,https://www.youtube.com/watch?v=HJYqgZDmsZo
347,CM4nB3dvD80,The LAST Tesla you will ever ride...,2018-03-01,497830,14184,1062,PT3M31S,hd,true,3,2018,Thursday,2.85,0,https://www.youtube.com/watch?v=CM4nB3dvD80
348,D-rLwzFXcko,In-Glass Fingerprint Reader SCRATCH Test! - Will it still work?,2018-02-26,2693898,50415,4929,PT6M56S,hd,true,2,2018,Monday,1.87,1,https://www.youtube.com/watch?v=D-rLwzFXcko
349,Ro6hUG7LsBs,A DUAL SCREEN Smart Phone?! - Durability Test,2018-02-23,1722254,41129,3468,PT5M31S,hd,true,2,2018,Friday,2.39,1,https://www.youtube.com/watch?v=Ro6hUG7LsBs
350,dKrFjdR2P9M,"Testing the Rugged CAT S41 - Scratch, Burn, BEND Tested!",2018-02-20,5074140,76492,4888,PT5M9S,hd,true,2,2018,Tuesday,1.51,1,https://www.youtube.com/watch?v=dKrFjdR2P9M
351,-3nEHRN6IPg,Blackberry Motion Teardown - Do not trust around Water...,2018-02-16,547227,15791,1055,PT6M43S,hd,true,2,2018,Friday,2.89,0,https://www.youtube.com/watch?v=-3nEHRN6IPg
352,9Vw5P-0hEKY,Mavic Air *ALMOST* Became my Least Favorite Drone - Review,2018-02-14,505573,11833,1206,PT9M6S,hd,true,2,2018,Wednesday,2.34,0,https://www.youtube.com/watch?v=9Vw5P-0hEKY
353,vx-MbKYOEao,BlackBerry Motion has a Nano Diamond Screen? - Durability test!,2018-02-12,2190638,48376,4302,PT5M20S,hd,true,2,2018,Monday,2.21,1,https://www.youtube.com/watch?v=vx-MbKYOEao
354,9te83XGyLqg,Mercedes A Class 2018 - The Most High Tech Mercedes yet!,2018-02-10,470669,12869,1114,PT6M57S,hd,true,2,2018,Saturday,2.73,0,https://www.youtube.com/watch?v=9te83XGyLqg
355,cvI-7VgON14,Huawei Mate 10 Pro Durability Test - Is Beauty Structural?,2018-02-08,849423,22256,2341,PT4M40S,hd,true,2,2018,Thursday,2.62,0,https://www.youtube.com/watch?v=cvI-7VgON14
356,4r3GR7XXzOo,Huawei Mate 10 Pro Teardown - Is true beauty on the Inside?,2018-02-06,1022955,22992,1508,PT5M40S,hd,true,2,2018,Tuesday,2.25,1,https://www.youtube.com/watch?v=4r3GR7XXzOo
357,LNAMOQyRaoc,The THINNEST Powerbank Ive ever opened...,2018-01-30,1148357,21409,1714,PT3M50S,hd,true,1,2018,Tuesday,1.86,1,https://www.youtube.com/watch?v=LNAMOQyRaoc
358,XaJSYxit1qI,This phone case is ILLEGAL...,2018-01-26,4060146,85145,5796,PT6M36S,hd,true,1,2018,Friday,2.1,1,https://www.youtube.com/watch?v=XaJSYxit1qI
359,Xrm5RGTHeF4,What is the Faraday Future?!,2018-01-18,307404,13954,1604,PT5M20S,hd,true,1,2018,Thursday,4.54,0,https://www.youtube.com/watch?v=Xrm5RGTHeF4
360,Op7--JXVVhE,Which Tech YouTubers have broken a Phone?,2018-01-08,2632839,84109,7883,PT13M4S,hd,true,1,2018,Monday,3.19,1,https://www.youtube.com/watch?v=Op7--JXVVhE
361,9uxnQLA6bwI,I *FINALLY* bought a new vehicle....,2018-01-06,2415854,74841,10836,PT11M4S,hd,true,1,2018,Saturday,3.1,1,https://www.youtube.com/watch?v=9uxnQLA6bwI
362,zrKYRM6iFh0,Nokia 2 Durability Test! - Will the cheapest Nokia survive?!,2017-12-22,894592,21799,1665,PT4M19S,hd,true,12,2017,Friday,2.44,0,https://www.youtube.com/watch?v=zrKYRM6iFh0
363,jjwLHqupXpM,Tesla makes a PHONE CHARGER?! - Teardown,2017-12-21,1993860,34362,1782,PT2M44S,hd,true,12,2017,Thursday,1.72,1,https://www.youtube.com/watch?v=jjwLHqupXpM
364,6D_BFaAewLU,Note 8 Camera Lens Replacement - Cracked Glass fix,2017-12-20,296484,11175,972,PT3M40S,hd,true,12,2017,Wednesday,3.77,0,https://www.youtube.com/watch?v=6D_BFaAewLU
365,r_IthceELIc,This Electric Bike FOLDS in HALF?! Testing a new off road beast.,2017-12-16,512155,12957,1288,PT9M22S,hd,true,12,2017,Saturday,2.53,0,https://www.youtube.com/watch?v=r_IthceELIc
366,vOzHcMUSHPI,How does this DEATH STAR speaker FLOAT!?,2017-12-15,943915,30950,1537,PT5M26S,hd,true,12,2017,Friday,3.28,0,https://www.youtube.com/watch?v=vOzHcMUSHPI
367,Gjs1QSa9fpI,Testing BLADE VORTEX Interactions with Devin Supertramp,2017-12-13,203507,7192,671,PT13M58S,hd,true,12,2017,Wednesday,3.53,0,https://www.youtube.com/watch?v=Gjs1QSa9fpI
368,-uRjxkIIY3A,Best Workout Headphones? - Why Beats Suck,2017-12-11,390350,16589,2130,PT5M,hd,true,12,2017,Monday,4.25,0,https://www.youtube.com/watch?v=-uRjxkIIY3A
369,lUVG7_uDWSg,Razer Phone Teardown! - HUGE Heat Pipe - tiny vibrator,2017-11-29,2432247,42060,2979,PT7M47S,hd,true,11,2017,Wednesday,1.73,1,https://www.youtube.com/watch?v=lUVG7_uDWSg
370,KrxDhokzEv4,Razer Phone Durability test - Scratch BURN and BEND tested!,2017-11-27,1965056,40644,4764,PT5M18S,hd,true,11,2017,Monday,2.07,1,https://www.youtube.com/watch?v=KrxDhokzEv4
371,Me5xFSCnyNw,Pixel 2 XL Durability Test! - Is Bigger Better?,2017-11-24,672099,19895,2166,PT5M14S,hd,true,11,2017,Friday,2.96,0,https://www.youtube.com/watch?v=Me5xFSCnyNw
372,Y1usMCRo108,OnePlus 5T Teardown! - Hidden water resistance?,2017-11-21,1383317,24675,1528,PT5M56S,hd,true,11,2017,Tuesday,1.78,1,https://www.youtube.com/watch?v=Y1usMCRo108
373,qv9Gt38LOKQ,OnePlus 5T Durability Test! Scratch and Bend tested!,2017-11-20,1407379,34978,2440,PT5M4S,hd,true,11,2017,Monday,2.49,1,https://www.youtube.com/watch?v=qv9Gt38LOKQ
374,w-ie7IdySHs,Anker PowerHouse Teardown - Ultimate Off Grid Power Supply!,2017-11-17,649058,15932,1075,PT4M28S,hd,true,11,2017,Friday,2.45,0,https://www.youtube.com/watch?v=w-ie7IdySHs
375,K2IOZ-5Nk5k,What is a Bump Stock? Should it be illegal?!,2017-11-15,9389007,249469,56565,PT6M45S,hd,true,11,2017,Wednesday,2.66,1,https://www.youtube.com/watch?v=K2IOZ-5Nk5k
376,qeWvgZLz9yU,A Smart... MUG?! - Take apart a Heated Thermos!,2017-11-13,1429384,40231,2750,PT5M52S,hd,true,11,2017,Monday,2.81,1,https://www.youtube.com/watch?v=qeWvgZLz9yU
377,c97ILI7Tsk4,iPhone X Teardown! - Screen and Battery Replacement shown in 5 minutes,2017-11-05,4032568,72299,3124,PT5M17S,hd,true,11,2017,Sunday,1.79,1,https://www.youtube.com/watch?v=c97ILI7Tsk4
378,3LqtO491Wzg,iPhone 8 DROP TEST! -- Don&#39;t drop your new iPhone... ever.,2017-11-01,923984,23527,2672,PT9M15S,hd,true,11,2017,Wednesday,2.55,0,https://www.youtube.com/watch?v=3LqtO491Wzg
379,Zq7nyzldgr4,Pixel 2 Teardown! - Its actually kinda cool...,2017-10-23,1886905,33504,1857,PT7M4S,hd,true,10,2017,Monday,1.78,1,https://www.youtube.com/watch?v=Zq7nyzldgr4
380,BVKnt7H4zVc,Pixel 2 Durability Test! - Scratch and BEND tested...,2017-10-20,2278742,44099,5912,PT7M53S,hd,true,10,2017,Friday,1.94,1,https://www.youtube.com/watch?v=BVKnt7H4zVc
381,_FYJixOPqKc,"LG V30 Durability Test! - Scratch, BURN, and BEND tested!",2017-10-18,1017812,23079,1783,PT5M37S,hd,true,10,2017,Wednesday,2.27,1,https://www.youtube.com/watch?v=_FYJixOPqKc
382,hvZIayO0bdE,What Car Do I Drive?! -- AskJerryRig #3,2017-10-13,606418,23846,2722,PT10M12S,hd,true,10,2017,Friday,3.93,0,https://www.youtube.com/watch?v=hvZIayO0bdE
383,RxJOLW30AwY,Google Pixel Back Camera Lens Replacement - CLEAR  Back Camera Mod!,2017-10-09,484601,12418,1081,PT4M6S,hd,true,10,2017,Monday,2.56,0,https://www.youtube.com/watch?v=RxJOLW30AwY
384,Me76mxespME,"Note 8 Teardown - Screen Replacement, Battery swap",2017-10-06,809564,15144,1052,PT6M21S,hd,true,10,2017,Friday,1.87,0,https://www.youtube.com/watch?v=Me76mxespME
385,UpxN9IYPQJc,"Nokia 8 Durability Test - Scratch, BURN and Bend Tested!",2017-10-04,1418860,26272,2038,PT5M1S,hd,true,10,2017,Wednesday,1.85,1,https://www.youtube.com/watch?v=UpxN9IYPQJc
386,L3TeP1G5lO0,Nintendo Switch CLEAR EDITION! - DIY Transparent Switch,2017-10-02,2698312,56906,4568,PT12M57S,hd,true,10,2017,Monday,2.11,1,https://www.youtube.com/watch?v=L3TeP1G5lO0
387,5y8CeU-W-Fw,Super NES Classic Edition! - Teardown - Unboxing - Repair Video,2017-09-30,545138,13964,2225,PT5M38S,hd,true,9,2017,Saturday,2.56,0,https://www.youtube.com/watch?v=5y8CeU-W-Fw
388,WWvSw-HUksI,This Under Water Drone Conquers the Ocean... in 4K!,2017-09-29,4363409,46585,2499,PT7M18S,hd,true,9,2017,Friday,1.07,1,https://www.youtube.com/watch?v=WWvSw-HUksI
389,GAb-l2CWPtw,What makes the iPhone 8 Waterproof? + Clear Back Mod!,2017-09-26,2575789,34940,2088,PT7M16S,hd,true,9,2017,Tuesday,1.36,1,https://www.youtube.com/watch?v=GAb-l2CWPtw
390,9EBgaxFfDA0,Scratching the $1300 dollar Apple Watch - is it really &#39;Sapphire&#39;?,2017-09-25,6258602,94153,7870,PT5M58S,hd,true,9,2017,Monday,1.5,1,https://www.youtube.com/watch?v=9EBgaxFfDA0
391,n2wJLnNJRHI,iPhone 8 DROP TEST!! - &#39;Most Durable Glass&#39; Ever?,2017-09-23,4275399,57773,4948,PT7M19S,hd,true,9,2017,Saturday,1.35,1,https://www.youtube.com/watch?v=n2wJLnNJRHI
392,lLAmL6Tz59Y,iPhone 8 Durability Test - BEND TEST - Glass Scratch Video!,2017-09-22,3930073,68815,5991,PT6M39S,hd,true,9,2017,Friday,1.75,1,https://www.youtube.com/watch?v=lLAmL6Tz59Y
393,dKk7F9uEWJ8,LG V30 Teardown - Best Cell Phone Camera Hardware Ever?!,2017-09-19,2971345,43270,3565,PT10M2S,hd,true,9,2017,Tuesday,1.46,1,https://www.youtube.com/watch?v=dKk7F9uEWJ8
394,ktl2mLsSq4o,Essential Phone Drop Test - TITANIUM and CERAMIC vs. GRAVITY!,2017-09-11,908804,30274,2507,PT6M44S,hd,true,9,2017,Monday,3.33,0,https://www.youtube.com/watch?v=ktl2mLsSq4o
395,N1Epc01uJC8,Make your iPhone 7 Apple LIGHT UP!! (iPhone 7 Plus logo too),2017-09-01,3378818,68404,2032,PT4M47S,hd,true,9,2017,Friday,2.02,1,https://www.youtube.com/watch?v=N1Epc01uJC8
396,2J1UgMAPNtw,Does the BlackBerry KeyOne screen STILL FALL OFF?? - Round 2,2017-08-17,603499,20761,1249,PT4M19S,hd,true,8,2017,Thursday,3.44,0,https://www.youtube.com/watch?v=2J1UgMAPNtw
397,enaBiv2j91U,How Naked can the DJI Spark get?! + Test flight,2017-07-26,496929,18272,1349,PT6M47S,hd,true,7,2017,Wednesday,3.68,0,https://www.youtube.com/watch?v=enaBiv2j91U
